Table1,Table2,Table3,Table4
ABplapaaaaa,205,293.355,NaN
ABplapaaaap,175,250.425,NaN
ABplapaaaap,176,251.856,NaN
ABplapaaaap,177,253.287,NaN
ABplapaaaap,178,254.718,NaN
ABplapaaaap,179,256.149,NaN
ABplapaaaap,180,257.58,NaN
ABplapaaaap,181,259.011,NaN
ABplapaaaap,182,260.442,NaN
ABplapaaaap,183,261.873,NaN
ABplapaaaap,184,263.304,NaN
ABplapaaaap,185,264.735,NaN
ABplapaaaap,186,266.166,NaN
ABplapaaaap,187,267.597,NaN
ABplapaaaap,188,269.028,NaN
ABplapaaaap,189,270.459,NaN
ABplapaaaap,190,271.89,NaN
ABplapaaaap,191,273.321,NaN
ABplapaaaap,192,274.752,NaN
ABplapaaaap,193,276.183,NaN
ABplapaaaap,194,277.614,NaN
ABplapaaaap,195,279.045,NaN
ABplapaaaap,196,280.476,NaN
ABplapaaaap,197,281.907,NaN
ABplapaaaap,198,283.338,NaN
ABplapaaaap,199,284.769,NaN
ABplapaaaap,200,286.2,NaN
ABplapaaaap,201,287.631,NaN
ABplapaaaap,202,289.062,NaN
ABplapaaaap,203,290.493,NaN
ABplapaaaap,204,291.924,NaN
ABplapaaaap,205,293.355,NaN
ABplapaaapa,169,241.839,NaN
ABplapaaapa,170,243.27,NaN
ABplapaaapa,171,244.701,NaN
ABplapaaapa,172,246.132,NaN
ABplapaaapa,173,247.563,NaN
ABplapaaapa,174,248.994,NaN
ABplapaaapa,175,250.425,NaN
ABplapaaapa,176,251.856,NaN
ABplapaaapa,177,253.287,NaN
ABplapaaapa,178,254.718,NaN
ABplapaaapa,179,256.149,NaN
ABplapaaapa,180,257.58,NaN
ABplapaaapa,181,259.011,NaN
ABplapaaapa,182,260.442,NaN
ABplapaaapa,183,261.873,NaN
ABplapaaapa,184,263.304,NaN
ABplapaaapa,185,264.735,NaN
ABplapaaapa,186,266.166,NaN
ABplapaaapa,187,267.597,NaN
ABplapaaapa,188,269.028,NaN
ABplapaaapa,189,270.459,NaN
ABplapaaapa,190,271.89,NaN
ABplapaaapa,191,273.321,NaN
ABplapaaapa,192,274.752,NaN
ABplapaaapa,193,276.183,NaN
ABplapaaapa,194,277.614,NaN
ABplapaaapa,195,279.045,NaN
ABplapaaapa,196,280.476,NaN
ABplapaaapa,197,281.907,NaN
ABplapaaapa,198,283.338,NaN
ABplapaaapa,199,284.769,NaN
ABplapaaapa,200,286.2,NaN
ABplapaaapa,201,287.631,NaN
ABplapaaapa,202,289.062,NaN
ABplapaaapa,203,290.493,NaN
ABplapaaapa,204,291.924,NaN
ABplapaaapa,205,293.355,NaN
ABplapaaapp,169,241.839,NaN
ABplapaaapp,170,243.27,NaN
ABplapaaapp,171,244.701,NaN
ABplapaaapp,172,246.132,NaN
ABplapaaapp,173,247.563,NaN
ABplapaaapp,174,248.994,NaN
ABplapaaapp,175,250.425,NaN
ABplapaaapp,176,251.856,NaN
ABplapaaapp,177,253.287,NaN
ABplapaaapp,178,254.718,NaN
ABplapaaapp,179,256.149,NaN
ABplapaaapp,180,257.58,NaN
ABplapaaapp,181,259.011,NaN
ABplapaaapp,182,260.442,NaN
ABplapaaapp,183,261.873,NaN
ABplapaaapp,184,263.304,NaN
ABplapaaapp,185,264.735,NaN
ABplapaaapp,186,266.166,NaN
ABplapaaapp,187,267.597,NaN
ABplapaaapp,188,269.028,NaN
ABplapaaapp,189,270.459,NaN
ABplapaaapp,190,271.89,NaN
ABplapaaapp,191,273.321,NaN
ABplapaaapp,192,274.752,NaN
ABplapaaapp,193,276.183,NaN
ABplapaaapp,194,277.614,NaN
ABplapaaapp,195,279.045,NaN
ABplapaaapp,196,280.476,NaN
ABplapaaapp,197,281.907,NaN
ABplapaaapp,198,283.338,NaN
ABplapaaapp,199,284.769,NaN
ABplapaaapp,200,286.2,NaN
ABplapaaapp,201,287.631,NaN
ABplapaaapp,202,289.062,NaN
ABplapaaapp,203,290.493,NaN
ABplapaaapp,204,291.924,NaN
ABplapaaapp,205,293.355,NaN
ABplapapppa,180,257.58,NaN
ABplapapppa,181,259.011,NaN
ABplapapppa,182,260.442,NaN
ABplapapppa,183,261.873,NaN
ABplapapppa,184,263.304,NaN
ABplapapppa,185,264.735,NaN
ABplapapppa,186,266.166,NaN
ABplapapppa,187,267.597,NaN
ABplapapppa,188,269.028,NaN
ABplapapppa,189,270.459,NaN
ABplapapppa,190,271.89,NaN
ABplapapppa,191,273.321,NaN
ABplapapppa,192,274.752,NaN
ABplapapppa,193,276.183,NaN
ABplapapppa,194,277.614,NaN
ABplapapppa,195,279.045,NaN
ABplapapppa,196,280.476,NaN
ABplapapppa,197,281.907,NaN
ABplapapppa,198,283.338,NaN
ABplapapppa,199,284.769,NaN
ABplapapppa,200,286.2,NaN
ABplapapppa,201,287.631,NaN
ABplapapppa,202,289.062,NaN
ABplapapppa,203,290.493,NaN
ABplapapppa,204,291.924,NaN
ABplapapppa,205,293.355,NaN
ABplapapppp,180,257.58,NaN
ABplapapppp,181,259.011,NaN
ABplapapppp,182,260.442,NaN
ABplapapppp,183,261.873,NaN
ABplapapppp,184,263.304,NaN
ABplapapppp,185,264.735,NaN
ABplapapppp,186,266.166,NaN
ABplapapppp,187,267.597,NaN
ABplapapppp,188,269.028,NaN
ABplapapppp,189,270.459,NaN
ABplapapppp,190,271.89,NaN
ABplapapppp,191,273.321,NaN
ABplapapppp,192,274.752,NaN
ABplapapppp,193,276.183,NaN
ABplapapppp,194,277.614,NaN
ABplapapppp,195,279.045,NaN
ABplapapppp,196,280.476,NaN
ABplapapppp,197,281.907,NaN
ABplapapppp,198,283.338,NaN
ABplapapppp,199,284.769,NaN
ABplapapppp,200,286.2,NaN
ABplapapppp,201,287.631,NaN
ABplapapppp,202,289.062,NaN
ABplapapppp,203,290.493,NaN
ABplapapppp,204,291.924,NaN
ABplapapppp,205,293.355,NaN
ABplapppaaa,190,271.89,NaN
ABplapppaaa,191,273.321,NaN
ABplapppaaa,192,274.752,NaN
ABplapppaaa,193,276.183,NaN
ABplapppaaa,194,277.614,NaN
ABplapppaaa,195,279.045,NaN
ABplapppaaa,196,280.476,NaN
ABplapppaaa,197,281.907,NaN
ABplapppaaa,198,283.338,NaN
ABplapppaaa,199,284.769,NaN
ABplapppaaa,200,286.2,NaN
ABplapppaaa,201,287.631,NaN
ABplapppaaa,202,289.062,NaN
ABplapppaaa,203,290.493,NaN
ABplapppaaa,204,291.924,NaN
ABplapppaaa,205,293.355,NaN
ABplapppaap,190,271.89,NaN
ABplapppaap,191,273.321,NaN
ABplapppaap,192,274.752,NaN
ABplapppaap,193,276.183,NaN
ABplapppaap,194,277.614,NaN
ABplapppaap,195,279.045,NaN
ABplapppaap,196,280.476,NaN
ABplapppaap,197,281.907,NaN
ABplapppaap,198,283.338,NaN
ABplapppaap,199,284.769,NaN
ABplapppaap,200,286.2,NaN
ABplapppaap,201,287.631,NaN
ABplapppaap,202,289.062,NaN
ABplapppaap,203,290.493,NaN
ABplapppaap,204,291.924,NaN
ABplapppaap,205,293.355,NaN
ABplapppapp,170,243.27,NaN
ABplapppapp,171,244.701,NaN
ABplapppapp,172,246.132,NaN
ABplapppapp,173,247.563,NaN
ABplapppapp,174,248.994,NaN
ABplapppapp,175,250.425,NaN
ABplapppapp,176,251.856,NaN
ABplapppapp,177,253.287,NaN
ABplapppapp,178,254.718,NaN
ABplapppapp,179,256.149,NaN
ABplapppapp,180,257.58,NaN
ABplapppapp,181,259.011,NaN
ABplapppapp,182,260.442,NaN
ABplapppapp,183,261.873,NaN
ABplapppapp,184,263.304,NaN
ABplapppapp,185,264.735,NaN
ABplapppapp,186,266.166,NaN
ABplapppapp,187,267.597,NaN
ABplapppapp,188,269.028,NaN
ABplapppapp,189,270.459,NaN
ABplapppapp,190,271.89,NaN
ABplapppapp,191,273.321,NaN
ABplapppapp,192,274.752,NaN
ABplapppapp,193,276.183,NaN
ABplapppapp,194,277.614,NaN
ABplapppapp,195,279.045,NaN
ABplapppapp,196,280.476,NaN
ABplapppapp,197,281.907,NaN
ABplapppapp,198,283.338,NaN
ABplapppapp,199,284.769,NaN
ABplapppapp,200,286.2,NaN
ABplapppapp,201,287.631,NaN
ABplapppapp,202,289.062,NaN
ABplapppapp,203,290.493,NaN
ABplapppapp,204,291.924,NaN
ABplapppapp,205,293.355,NaN
ABplpaaaaaa,166,237.546,NaN
ABplpaaaaaa,167,238.977,NaN
ABplpaaaaaa,168,240.408,NaN
ABplpaaaaaa,169,241.839,NaN
ABplpaaaaaa,170,243.27,NaN
ABplpaaaaaa,171,244.701,NaN
ABplpaaaaaa,172,246.132,NaN
ABplpaaaaaa,173,247.563,NaN
ABplpaaaaaa,174,248.994,NaN
ABplpaaaaaa,175,250.425,NaN
ABplpaaaaaa,176,251.856,NaN
ABplpaaaaaa,177,253.287,NaN
ABplpaaaaaa,178,254.718,NaN
ABplpaaaaaa,179,256.149,NaN
ABplpaaaaaa,180,257.58,NaN
ABplpaaaaaa,181,259.011,NaN
ABplpaaaaaa,182,260.442,NaN
ABplpaaaaaa,183,261.873,NaN
ABplpaaaaaa,184,263.304,NaN
ABplpaaaaaa,185,264.735,NaN
ABplpaaaaaa,186,266.166,NaN
ABplpaaaaaa,187,267.597,NaN
ABplpaaaaaa,188,269.028,NaN
ABplpaaaaaa,189,270.459,NaN
ABplpaaaaaa,190,271.89,NaN
ABplpaaaaaa,191,273.321,NaN
ABplpaaaaaa,192,274.752,NaN
ABplpaaaaaa,193,276.183,NaN
ABplpaaaaaa,194,277.614,NaN
ABplpaaaaaa,195,279.045,NaN
ABplpaaaaaa,196,280.476,NaN
ABplpaaaaaa,197,281.907,NaN
ABplpaaaaaa,198,283.338,NaN
ABplpaaaaaa,199,284.769,NaN
ABplpaaaaaa,200,286.2,NaN
ABplpaaaaaa,201,287.631,NaN
ABplpaaaaaa,202,289.062,NaN
ABplpaaaaaa,203,290.493,NaN
ABplpaaaaaa,204,291.924,NaN
ABplpaaaaaa,205,293.355,NaN
ABplpaaaaap,166,237.546,NaN
ABplpaaaaap,167,238.977,NaN
ABplpaaaaap,168,240.408,NaN
ABplpaaaaap,169,241.839,NaN
ABplpaaaaap,170,243.27,NaN
ABplpaaaaap,171,244.701,NaN
ABplpaaaaap,172,246.132,NaN
ABplpaaaaap,173,247.563,NaN
ABplpaaaaap,174,248.994,NaN
ABplpaaaaap,175,250.425,NaN
ABplpaaaaap,176,251.856,NaN
ABplpaaaaap,177,253.287,NaN
ABplpaaaaap,178,254.718,NaN
ABplpaaaaap,179,256.149,NaN
ABplpaaaaap,180,257.58,NaN
ABplpaaaaap,181,259.011,NaN
ABplpaaaaap,182,260.442,NaN
ABplpaaaaap,183,261.873,NaN
ABplpaaaaap,184,263.304,NaN
ABplpaaaaap,185,264.735,NaN
ABplpaaaaap,186,266.166,NaN
ABplpaaaaap,187,267.597,NaN
ABplpaaaaap,188,269.028,NaN
ABplpaaaaap,189,270.459,NaN
ABplpaaaaap,190,271.89,NaN
ABplpaaaaap,191,273.321,NaN
ABplpaaaaap,192,274.752,NaN
ABplpaaaaap,193,276.183,NaN
ABplpaaaaap,194,277.614,NaN
ABplpaaaaap,195,279.045,NaN
ABplpaaaaap,196,280.476,NaN
ABplpaaaaap,197,281.907,NaN
ABplpaaaaap,198,283.338,NaN
ABplpaaaaap,199,284.769,NaN
ABplpaaaaap,200,286.2,NaN
ABplpaaaaap,201,287.631,NaN
ABplpaaaaap,202,289.062,NaN
ABplpaaaaap,203,290.493,NaN
ABplpaaaaap,204,291.924,NaN
ABplpaaaaap,205,293.355,NaN
ABplpaaaapa,164,234.684,NaN
ABplpaaaapa,165,236.115,NaN
ABplpaaaapa,166,237.546,NaN
ABplpaaaapa,167,238.977,NaN
ABplpaaaapa,168,240.408,NaN
ABplpaaaapa,169,241.839,NaN
ABplpaaaapa,170,243.27,NaN
ABplpaaaapa,171,244.701,NaN
ABplpaaaapa,172,246.132,NaN
ABplpaaaapa,173,247.563,NaN
ABplpaaaapa,174,248.994,NaN
ABplpaaaapa,175,250.425,NaN
ABplpaaaapa,176,251.856,NaN
ABplpaaaapa,177,253.287,NaN
ABplpaaaapa,178,254.718,NaN
ABplpaaaapa,179,256.149,NaN
ABplpaaaapa,180,257.58,NaN
ABplpaaaapa,181,259.011,NaN
ABplpaaaapa,182,260.442,NaN
ABplpaaaapa,183,261.873,NaN
ABplpaaaapa,184,263.304,NaN
ABplpaaaapa,185,264.735,NaN
ABplpaaaapa,186,266.166,NaN
ABplpaaaapa,187,267.597,NaN
ABplpaaaapa,188,269.028,NaN
ABplpaaaapa,189,270.459,NaN
ABplpaaaapa,190,271.89,NaN
ABplpaaaapa,191,273.321,NaN
ABplpaaaapa,192,274.752,NaN
ABplpaaaapa,193,276.183,NaN
ABplpaaaapa,194,277.614,NaN
ABplpaaaapa,195,279.045,NaN
ABplpaaaapa,196,280.476,NaN
ABplpaaaapa,197,281.907,NaN
ABplpaaaapa,198,283.338,NaN
ABplpaaaapa,199,284.769,NaN
ABplpaaaapa,200,286.2,NaN
ABplpaaaapa,201,287.631,NaN
ABplpaaaapa,202,289.062,NaN
ABplpaaaapa,203,290.493,NaN
ABplpaaaapa,204,291.924,NaN
ABplpaaaapa,205,293.355,NaN
ABplpaaaapp,164,234.684,NaN
ABplpaaaapp,165,236.115,NaN
ABplpaaaapp,166,237.546,NaN
ABplpaaaapp,167,238.977,NaN
ABplpaaaapp,168,240.408,NaN
ABplpaaaapp,169,241.839,NaN
ABplpaaaapp,170,243.27,NaN
ABplpaaaapp,171,244.701,NaN
ABplpaaaapp,172,246.132,NaN
ABplpaaaapp,173,247.563,NaN
ABplpaaaapp,174,248.994,NaN
ABplpaaaapp,175,250.425,NaN
ABplpaaaapp,176,251.856,NaN
ABplpaaaapp,177,253.287,NaN
ABplpaaaapp,178,254.718,NaN
ABplpaaaapp,179,256.149,NaN
ABplpaaaapp,180,257.58,NaN
ABplpaaaapp,181,259.011,NaN
ABplpaaaapp,182,260.442,NaN
ABplpaaaapp,183,261.873,NaN
ABplpaaaapp,184,263.304,NaN
ABplpaaaapp,185,264.735,NaN
ABplpaaaapp,186,266.166,NaN
ABplpaaaapp,187,267.597,NaN
ABplpaaaapp,188,269.028,NaN
ABplpaaaapp,189,270.459,NaN
ABplpaaaapp,190,271.89,NaN
ABplpaaaapp,191,273.321,NaN
ABplpaaaapp,192,274.752,NaN
ABplpaaaapp,193,276.183,NaN
ABplpaaaapp,194,277.614,NaN
ABplpaaaapp,195,279.045,NaN
ABplpaaaapp,196,280.476,NaN
ABplpaaaapp,197,281.907,NaN
ABplpaaaapp,198,283.338,NaN
ABplpaaaapp,199,284.769,NaN
ABplpaaaapp,200,286.2,NaN
ABplpaaaapp,201,287.631,NaN
ABplpaaaapp,202,289.062,NaN
ABplpaaaapp,203,290.493,NaN
ABplpaaaapp,204,291.924,NaN
ABplpaaaapp,205,293.355,NaN
ABplpaaapaa,182,260.442,NaN
ABplpaaapaa,183,261.873,NaN
ABplpaaapaa,184,263.304,NaN
ABplpaaapaa,185,264.735,NaN
ABplpaaapaa,186,266.166,NaN
ABplpaaapaa,187,267.597,NaN
ABplpaaapaa,188,269.028,NaN
ABplpaaapaa,189,270.459,NaN
ABplpaaapaa,190,271.89,NaN
ABplpaaapaa,191,273.321,NaN
ABplpaaapaa,192,274.752,NaN
ABplpaaapaa,193,276.183,NaN
ABplpaaapaa,194,277.614,NaN
ABplpaaapaa,195,279.045,NaN
ABplpaaapaa,196,280.476,NaN
ABplpaaapaa,197,281.907,NaN
ABplpaaapaa,198,283.338,NaN
ABplpaaapaa,199,284.769,NaN
ABplpaaapaa,200,286.2,NaN
ABplpaaapaa,201,287.631,NaN
ABplpaaapaa,202,289.062,NaN
ABplpaaapaa,203,290.493,NaN
ABplpaaapaa,204,291.924,NaN
ABplpaaapaa,205,293.355,NaN
ABplpaaapap,182,260.442,NaN
ABplpaaapap,183,261.873,NaN
ABplpaaapap,184,263.304,NaN
ABplpaaapap,185,264.735,NaN
ABplpaaapap,186,266.166,NaN
ABplpaaapap,187,267.597,NaN
ABplpaaapap,188,269.028,NaN
ABplpaaapap,189,270.459,NaN
ABplpaaapap,190,271.89,NaN
ABplpaaapap,191,273.321,NaN
ABplpaaapap,192,274.752,NaN
ABplpaaapap,193,276.183,NaN
ABplpaaapap,194,277.614,NaN
ABplpaaapap,195,279.045,NaN
ABplpaaapap,196,280.476,NaN
ABplpaaapap,197,281.907,NaN
ABplpaaapap,198,283.338,NaN
ABplpaaapap,199,284.769,NaN
ABplpaaapap,200,286.2,NaN
ABplpaaapap,201,287.631,NaN
ABplpaaapap,202,289.062,NaN
ABplpaaapap,203,290.493,NaN
ABplpaaapap,204,291.924,NaN
ABplpaaapap,205,293.355,NaN
ABplpaaappa,168,240.408,NaN
ABplpaaappa,169,241.839,NaN
ABplpaaappa,170,243.27,NaN
ABplpaaappa,171,244.701,NaN
ABplpaaappa,172,246.132,NaN
ABplpaaappa,173,247.563,NaN
ABplpaaappa,174,248.994,NaN
ABplpaaappa,175,250.425,NaN
ABplpaaappa,176,251.856,NaN
ABplpaaappa,177,253.287,NaN
ABplpaaappa,178,254.718,NaN
ABplpaaappa,179,256.149,NaN
ABplpaaappa,180,257.58,NaN
ABplpaaappa,181,259.011,NaN
ABplpaaappa,182,260.442,NaN
ABplpaaappa,183,261.873,NaN
ABplpaaappa,184,263.304,NaN
ABplpaaappa,185,264.735,NaN
ABplpaaappa,186,266.166,NaN
ABplpaaappa,187,267.597,NaN
ABplpaaappa,188,269.028,NaN
ABplpaaappa,189,270.459,NaN
ABplpaaappa,190,271.89,NaN
ABplpaaappa,191,273.321,NaN
ABplpaaappa,192,274.752,NaN
ABplpaaappa,193,276.183,NaN
ABplpaaappa,194,277.614,NaN
ABplpaaappa,195,279.045,NaN
ABplpaaappa,196,280.476,NaN
ABplpaaappa,197,281.907,NaN
ABplpaaappa,198,283.338,NaN
ABplpaaappa,199,284.769,NaN
ABplpaaappa,200,286.2,NaN
ABplpaaappa,201,287.631,NaN
ABplpaaappa,202,289.062,NaN
ABplpaaappa,203,290.493,NaN
ABplpaaappa,204,291.924,NaN
ABplpaaappa,205,293.355,NaN
ABplpaaappp,168,240.408,NaN
ABplpaaappp,169,241.839,NaN
ABplpaaappp,170,243.27,NaN
ABplpaaappp,171,244.701,NaN
ABplpaaappp,172,246.132,NaN
ABplpaaappp,173,247.563,NaN
ABplpaaappp,174,248.994,NaN
ABplpaaappp,175,250.425,NaN
ABplpaaappp,176,251.856,NaN
ABplpaaappp,177,253.287,NaN
ABplpaaappp,178,254.718,NaN
ABplpaaappp,179,256.149,NaN
ABplpaaappp,180,257.58,NaN
ABplpaaappp,181,259.011,NaN
ABplpaaappp,182,260.442,NaN
ABplpaaappp,183,261.873,NaN
ABplpaaappp,184,263.304,NaN
ABplpaaappp,185,264.735,NaN
ABplpaaappp,186,266.166,NaN
ABplpaaappp,187,267.597,NaN
ABplpaaappp,188,269.028,NaN
ABplpaaappp,189,270.459,NaN
ABplpaaappp,190,271.89,NaN
ABplpaaappp,191,273.321,NaN
ABplpaaappp,192,274.752,NaN
ABplpaaappp,193,276.183,NaN
ABplpaaappp,194,277.614,NaN
ABplpaaappp,195,279.045,NaN
ABplpaaappp,196,280.476,NaN
ABplpaaappp,197,281.907,NaN
ABplpaaappp,198,283.338,NaN
ABplpaaappp,199,284.769,NaN
ABplpaaappp,200,286.2,NaN
ABplpaaappp,201,287.631,NaN
ABplpaaappp,202,289.062,NaN
ABplpaaappp,203,290.493,NaN
ABplpaaappp,204,291.924,NaN
ABplpaaappp,205,293.355,NaN
ABplpaapaaa,172,246.132,NaN
ABplpaapaaa,173,247.563,NaN
ABplpaapaaa,174,248.994,NaN
ABplpaapaaa,175,250.425,NaN
ABplpaapaaa,176,251.856,NaN
ABplpaapaaa,177,253.287,NaN
ABplpaapaaa,178,254.718,NaN
ABplpaapaaa,179,256.149,NaN
ABplpaapaaa,180,257.58,NaN
ABplpaapaaa,181,259.011,NaN
ABplpaapaaa,182,260.442,NaN
ABplpaapaaa,183,261.873,NaN
ABplpaapaaa,184,263.304,NaN
ABplpaapaaa,185,264.735,NaN
ABplpaapaaa,186,266.166,NaN
ABplpaapaaa,187,267.597,NaN
ABplpaapaaa,188,269.028,NaN
ABplpaapaaa,189,270.459,NaN
ABplpaapaaa,190,271.89,NaN
ABplpaapaaa,191,273.321,NaN
ABplpaapaaa,192,274.752,NaN
ABplpaapaaa,193,276.183,NaN
ABplpaapaaa,194,277.614,NaN
ABplpaapaaa,195,279.045,NaN
ABplpaapaaa,196,280.476,NaN
ABplpaapaaa,197,281.907,NaN
ABplpaapaaa,198,283.338,NaN
ABplpaapaaa,199,284.769,NaN
ABplpaapaaa,200,286.2,NaN
ABplpaapaaa,201,287.631,NaN
ABplpaapaaa,202,289.062,NaN
ABplpaapaaa,203,290.493,NaN
ABplpaapaaa,204,291.924,NaN
ABplpaapaaa,205,293.355,NaN
ABplpaapaap,172,246.132,NaN
ABplpaapaap,173,247.563,NaN
ABplpaapaap,174,248.994,NaN
ABplpaapaap,175,250.425,NaN
ABplpaapaap,176,251.856,NaN
ABplpaapaap,177,253.287,NaN
ABplpaapaap,178,254.718,NaN
ABplpaapaap,179,256.149,NaN
ABplpaapaap,180,257.58,NaN
ABplpaapaap,181,259.011,NaN
ABplpaapaap,182,260.442,NaN
ABplpaapaap,183,261.873,NaN
ABplpaapaap,184,263.304,NaN
ABplpaapaap,185,264.735,NaN
ABplpaapaap,186,266.166,NaN
ABplpaapaap,187,267.597,NaN
ABplpaapaap,188,269.028,NaN
ABplpaapaap,189,270.459,NaN
ABplpaapaap,190,271.89,NaN
ABplpaapaap,191,273.321,NaN
ABplpaapaap,192,274.752,NaN
ABplpaapaap,193,276.183,NaN
ABplpaapaap,194,277.614,NaN
ABplpaapaap,195,279.045,NaN
ABplpaapaap,196,280.476,NaN
ABplpaapaap,197,281.907,NaN
ABplpaapaap,198,283.338,NaN
ABplpaapaap,199,284.769,NaN
ABplpaapaap,200,286.2,NaN
ABplpaapaap,201,287.631,NaN
ABplpaapaap,202,289.062,NaN
ABplpaapaap,203,290.493,NaN
ABplpaapaap,204,291.924,NaN
ABplpaapaap,205,293.355,NaN
ABplpaapapa,169,241.839,NaN
ABplpaapapa,170,243.27,NaN
ABplpaapapa,171,244.701,NaN
ABplpaapapa,172,246.132,NaN
ABplpaapapa,173,247.563,NaN
ABplpaapapa,174,248.994,NaN
ABplpaapapa,175,250.425,NaN
ABplpaapapa,176,251.856,NaN
ABplpaapapa,177,253.287,NaN
ABplpaapapa,178,254.718,NaN
ABplpaapapa,179,256.149,NaN
ABplpaapapa,180,257.58,NaN
ABplpaapapa,181,259.011,NaN
ABplpaapapa,182,260.442,NaN
ABplpaapapa,183,261.873,NaN
ABplpaapapa,184,263.304,NaN
ABplpaapapa,185,264.735,NaN
ABplpaapapa,186,266.166,NaN
ABplpaapapa,187,267.597,NaN
ABplpaapapa,188,269.028,NaN
ABplpaapapa,189,270.459,NaN
ABplpaapapa,190,271.89,NaN
ABplpaapapa,191,273.321,NaN
ABplpaapapa,192,274.752,NaN
ABplpaapapa,193,276.183,NaN
ABplpaapapa,194,277.614,NaN
ABplpaapapa,195,279.045,NaN
ABplpaapapa,196,280.476,NaN
ABplpaapapa,197,281.907,NaN
ABplpaapapa,198,283.338,NaN
ABplpaapapa,199,284.769,NaN
ABplpaapapa,200,286.2,NaN
ABplpaapapa,201,287.631,NaN
ABplpaapapa,202,289.062,NaN
ABplpaapapa,203,290.493,NaN
ABplpaapapa,204,291.924,NaN
ABplpaapapa,205,293.355,NaN
ABplpaapapp,169,241.839,NaN
ABplpaapapp,170,243.27,NaN
ABplpaapapp,171,244.701,NaN
ABplpaapapp,172,246.132,NaN
ABplpaapapp,173,247.563,NaN
ABplpaapapp,174,248.994,NaN
ABplpaapapp,175,250.425,NaN
ABplpaapapp,176,251.856,NaN
ABplpaapapp,177,253.287,NaN
ABplpaapapp,178,254.718,NaN
ABplpaapapp,179,256.149,NaN
ABplpaapapp,180,257.58,NaN
ABplpaapapp,181,259.011,NaN
ABplpaapapp,182,260.442,NaN
ABplpaapapp,183,261.873,NaN
ABplpaapapp,184,263.304,NaN
ABplpaapapp,185,264.735,NaN
ABplpaapapp,186,266.166,NaN
ABplpaapapp,187,267.597,NaN
ABplpaapapp,188,269.028,NaN
ABplpaapapp,189,270.459,NaN
ABplpaapapp,190,271.89,NaN
ABplpaapapp,191,273.321,NaN
ABplpaapapp,192,274.752,NaN
ABplpaapapp,193,276.183,NaN
ABplpaapapp,194,277.614,NaN
ABplpaapapp,195,279.045,NaN
ABplpaapapp,196,280.476,NaN
ABplpaapapp,197,281.907,NaN
ABplpaapapp,198,283.338,NaN
ABplpaapapp,199,284.769,NaN
ABplpaapapp,200,286.2,NaN
ABplpaapapp,201,287.631,NaN
ABplpaapapp,202,289.062,NaN
ABplpaapapp,203,290.493,NaN
ABplpaapapp,204,291.924,NaN
ABplpaapapp,205,293.355,NaN
ABplpaappaa,165,236.115,NaN
ABplpaappaa,166,237.546,NaN
ABplpaappaa,167,238.977,NaN
ABplpaappaa,168,240.408,NaN
ABplpaappaa,169,241.839,NaN
ABplpaappaa,170,243.27,NaN
ABplpaappaa,171,244.701,NaN
ABplpaappaa,172,246.132,NaN
ABplpaappaa,173,247.563,NaN
ABplpaappaa,174,248.994,NaN
ABplpaappaa,175,250.425,NaN
ABplpaappaa,176,251.856,NaN
ABplpaappaa,177,253.287,NaN
ABplpaappaa,178,254.718,NaN
ABplpaappaa,179,256.149,NaN
ABplpaappaa,180,257.58,NaN
ABplpaappaa,181,259.011,NaN
ABplpaappaa,182,260.442,NaN
ABplpaappaa,183,261.873,NaN
ABplpaappaa,184,263.304,NaN
ABplpaappaa,185,264.735,NaN
ABplpaappaa,186,266.166,NaN
ABplpaappaa,187,267.597,NaN
ABplpaappaa,188,269.028,NaN
ABplpaappaa,189,270.459,NaN
ABplpaappaa,190,271.89,NaN
ABplpaappaa,191,273.321,NaN
ABplpaappaa,192,274.752,NaN
ABplpaappaa,193,276.183,NaN
ABplpaappaa,194,277.614,NaN
ABplpaappaa,195,279.045,NaN
ABplpaappaa,196,280.476,NaN
ABplpaappaa,197,281.907,NaN
ABplpaappaa,198,283.338,NaN
ABplpaappaa,199,284.769,NaN
ABplpaappaa,200,286.2,NaN
ABplpaappaa,201,287.631,NaN
ABplpaappaa,202,289.062,NaN
ABplpaappaa,203,290.493,NaN
ABplpaappaa,204,291.924,NaN
ABplpaappaa,205,293.355,NaN
ABplpaappap,165,236.115,NaN
ABplpaappap,166,237.546,NaN
ABplpaappap,167,238.977,NaN
ABplpaappap,168,240.408,NaN
ABplpaappap,169,241.839,NaN
ABplpaappap,170,243.27,NaN
ABplpaappap,171,244.701,NaN
ABplpaappap,172,246.132,NaN
ABplpaappap,173,247.563,NaN
ABplpaappap,174,248.994,NaN
ABplpaappap,175,250.425,NaN
ABplpaappap,176,251.856,NaN
ABplpaappap,177,253.287,NaN
ABplpaappap,178,254.718,NaN
ABplpaappap,179,256.149,NaN
ABplpaappap,180,257.58,NaN
ABplpaappap,181,259.011,NaN
ABplpaappap,182,260.442,NaN
ABplpaappap,183,261.873,NaN
ABplpaappap,184,263.304,NaN
ABplpaappap,185,264.735,NaN
ABplpaappap,186,266.166,NaN
ABplpaappap,187,267.597,NaN
ABplpaappap,188,269.028,NaN
ABplpaappap,189,270.459,NaN
ABplpaappap,190,271.89,NaN
ABplpaappap,191,273.321,NaN
ABplpaappap,192,274.752,NaN
ABplpaappap,193,276.183,NaN
ABplpaappap,194,277.614,NaN
ABplpaappap,195,279.045,NaN
ABplpaappap,196,280.476,NaN
